id,count_point_id,aadf_year,region_id,local_authority_id,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles
942430,942430,2019,6,201,C,MCU,Minor,,,554616,188472,51.57391805,0.22979175,,
942431,942431,2009,6,201,C,MCU,Minor,,,553191,191483,51.60136011,0.21055779,,
942432,942432,2019,6,201,C,MCU,Minor,,,553367,192868,51.61375625,0.21370278,,
942433,942433,2009,6,201,C,MCU,Minor,,,555764,185845,51.54999993,0.24518242,,
942434,942434,2019,6,201,U,MCU,Minor,,,552443,180069,51.4990093,0.19482631,,
942435,942435,2009,6,201,U,MCU,Minor,,,550442,191019,51.59793166,0.17069821,,
942436,942436,2019,6,201,U,MCU,Minor,,,553721,186869,51.55976017,0.21618707,,
942437,942437,2019,6,201,U,MCU,Minor,,,553776,186691,51.55814589,0.21690212,,
942438,942438,2008,6,201,U,MCU,Minor,,,552573,187586,51.56651391,0.19995044,,
942439,942439,2009,6,201,U,MCU,Minor,,,554252,189123,51.57986672,0.22482877,,
942440,942440,2008,6,201,U,MCU,Minor,,,553456,192734,51.61252801,0.2149284,,
942441,942441,2019,6,201,U,MCU,Minor,,,555551,185295,51.54511708,0.24186998,,
942442,942442,2008,6,201,U,MCU,Minor,,,550170,188836,51.57838968,0.16584063,,
942443,942443,2009,6,201,U,MCU,Minor,,,553229,188328,51.57300279,0.20973047,,
942444,942444,2019,6,201,U,MCU,Minor,,,550498,183346,51.52897396,0.16822488,,
942445,942445,2019,6,201,U,MCU,Minor,,,551241,191377,51.60093461,0.18237939,,
942446,942446,2019,6,201,U,MCU,Minor,,,551215,189143,51.58086919,0.18104221,,
942447,942447,2009,6,201,U,MCU,Minor,,,552275,189145,51.58060183,0.19632906,,
942448,942448,2008,6,111,B455,MB,Minor,,,517772,178546,51.49360144,-0.30491047,,
942452,942452,2008,6,111,B377,MB,Minor,,,509118,171963,51.43616675,-0.43154631,,
942453,942453,2009,6,111,B409,MB,Minor,,,521263,178876,51.49583036,-0.25453462,,
942454,942454,2019,6,111,C,MCU,Minor,,,513151,175068,51.46328361,-0.37255847,,
942455,942455,2019,6,111,C,MCU,Minor,,,518431,178584,51.49380551,-0.29540946,,
942456,942456,2019,6,111,C,MCU,Minor,,,510646,172155,51.43759656,-0.40951288,,
942457,942457,2009,6,111,C,MCU,Minor,,,513748,175149,51.46389207,-0.36394234,,
942458,942458,2008,6,111,C,MCU,Minor,,,510477,177094,51.48202162,-0.4104025,,
942459,942459,2009,6,111,C,MCU,Minor,,,512499,177547,51.48569503,-0.38115159,,
942461,942461,2009,6,111,C,MCU,Minor,,,511266,171967,51.43578562,-0.40065564,,
942462,942462,2019,6,111,C,MCU,Minor,,,512480,177970,51.48950076,-0.38129051,,
942463,942463,2008,6,111,U,MCU,Minor,,,510519,172464,51.44039852,-0.41124297,,
942464,942464,2008,6,111,U,MCU,Minor,,,509387,172064,51.43702274,-0.42764677,,
942465,942465,2009,6,111,U,MCU,Minor,,,515918,176203,51.47292538,-0.332373,,
942466,942466,2008,6,111,U,MCU,Minor,,,516309,175400,51.46562798,-0.32700966,,
942467,942467,2009,6,111,U,MCU,Minor,,,520363,178583,51.49338908,-0.2675931,,
942468,942468,2008,6,111,U,MCU,Minor,,,507632,172989,51.44567226,-0.45260489,,
942469,942469,2009,6,111,U,MCU,Minor,,,516299,177121,51.48109813,-0.32658798,,
942470,942470,2017,6,111,U,MCU,Minor,,,510492,172549,51.44116773,-0.41160479,,
942471,942471,2009,6,111,U,MCU,Minor,,,513830,177005,51.48055732,-0.36216518,,
942472,942472,2019,6,111,U,MCU,Minor,,,512261,171973,51.43564335,-0.38634538,,
942474,942474,2008,6,111,U,MCU,Minor,,,511595,176170,51.47349732,-0.39460022,,
942475,942475,2019,6,111,U,MCU,Minor,,,518122,178425,51.49244102,-0.29991165,,
942476,942476,2008,6,111,U,MCU,Minor,,,515581,175915,51.47040574,-0.33731711,,
942477,942477,2019,6,111,U,MCU,Minor,,,521712,178444,51.49185142,-0.24821867,,
942478,942478,2008,6,111,U,MCU,Minor,,,515187,175909,51.47043206,-0.34298915,,
942479,942479,2009,6,111,U,MCU,Minor,,,516582,176510,51.47554837,-0.32271575,,
942480,942480,2019,6,111,U,MCU,Minor,,,511312,174030,51.45431833,-0.39934623,,
942482,942482,2019,6,96,B144,MB,Minor,,,532582,182303,51.52408915,-0.0902831,,
942483,942483,2009,6,96,C,MCU,Minor,,,532042,186412,51.56114124,-0.09652198,,
942484,942484,2019,6,96,C,MCU,Minor,,,531772,184455,51.54361783,-0.10114699,,
942485,942485,2019,6,96,C,MCU,Minor,,,530004,186809,51.56518242,-0.12575859,,
942486,942486,2008,6,96,U,MCU,Minor,,,529277,186708,51.56444168,-0.13627852,,
942487,942487,2019,6,96,U,MCU,Minor,,,531339,185440,51.55257054,-0.10702006,,
942488,942488,2008,6,96,U,MCU,Minor,,,530376,184759,51.54667389,-0.12115409,,
942489,942489,2019,6,96,U,MCU,Minor,,,531449,182918,51.52988067,-0.10637581,,
942490,942490,2019,6,96,U,MCU,Minor,,,531180,186942,51.56610534,-0.10875248,,
942491,942491,2009,6,96,U,MCU,Minor,,,530781,182976,51.53055688,-0.11597881,,
942492,942492,2019,6,96,U,MCU,Minor,,,531125,183038,51.53103436,-0.11099933,,
942493,942493,2019,6,168,B191,MB,Minor,,,547381,185819,51.5520157,0.12435678,,
942494,942494,2008,6,168,C,MCU,Minor,,,545692,183106,51.52807693,0.09889174,,
942495,942495,2019,6,168,C,MCU,Minor,,,544543,183279,51.52992638,0.08241072,,
942496,942496,2019,6,168,C,MCU,Minor,,,546653,185683,51.55098328,0.11380756,,
942497,942497,2009,6,168,U,MCU,Minor,,,546020,185235,51.54712208,0.10449866,,
942498,942498,2019,6,168,U,MCU,Minor,,,551373,187332,51.56455494,0.18254157,,
942500,942500,2008,6,168,U,MCU,Minor,,,546779,184982,51.54465189,0.11533146,,
942501,942501,2009,6,57,B193,MB,Minor,,,526990,195425,51.64329807,-0.16610148,,
942502,942502,2019,6,57,B552,MB,Minor,,,523791,191773,51.61119098,-0.21359935,,
942503,942503,2019,6,57,B552,MB,Minor,,,523168,192449,51.61740268,-0.22235471,,
942504,942504,2008,6,57,B1461,MB,Minor,,,521843,192238,51.61579436,-0.24155695,,
942505,942505,2019,6,57,B552,MB,Minor,,,523292,189431,51.59025295,-0.22162399,,
942506,942506,2008,6,57,B552,MB,Minor,,,523598,189927,51.59464352,-0.21703452,,
942507,942507,2008,6,57,U,MCU,Minor,,,528814,193491,51.62550358,-0.14046668,,
942508,942508,2019,6,57,U,MCU,Minor,,,525467,191291,51.6064885,-0.18957985,,
942509,942509,2009,6,57,U,MCU,Minor,,,527135,195811,51.64673419,-0.16386689,,
942510,942510,2008,6,57,U,MCU,Minor,,,522739,188590,51.58281538,-0.22989644,,
942511,942511,2019,6,57,U,MCU,Minor,,,526650,192031,51.61287391,-0.17223926,,
942512,942512,2008,6,57,U,MCU,Minor,,,524367,196339,51.65209786,-0.20366499,,
942513,942513,2019,6,57,U,MCU,Minor,,,527347,194797,51.63757378,-0.16117324,,
942514,942514,2019,6,57,U,MCU,Minor,,,526253,189103,51.58664956,-0.17902293,,
942515,942515,2019,6,57,U,MCU,Minor,,,519146,192656,51.62012722,-0.28035071,,
942516,942516,2008,6,57,U,MCU,Minor,,,524824,196346,51.65205957,-0.19706005,,
942517,942517,2009,6,57,U,MCU,Minor,,,519161,193029,51.62347641,-0.28000737,,
942519,942519,2009,6,57,U,MCU,Minor,,,526973,196162,51.64992512,-0.16607981,,
942520,942520,2019,6,57,U,MCU,Minor,,,521265,192855,51.62146377,-0.24968831,,
942521,942521,2019,6,57,U,MCU,Minor,,,527504,195380,51.64277745,-0.15869351,,
942522,942522,2008,6,57,U,MCU,Minor,,,526306,190105,51.59564258,-0.17789785,,
942523,942523,2009,6,57,U,MCU,Minor,,,521331,188533,51.58260732,-0.25022783,,
942524,942524,2008,6,57,U,MCU,Minor,,,528329,194528,51.63493338,-0.1470894,,
942525,942525,2019,6,57,U,MCU,Minor,,,525800,193070,51.62240156,-0.18413608,,
942526,942526,2019,6,106,B213,MB,Minor,,,548917,179096,51.49120536,0.1436567,,
942527,942527,2019,6,106,B213,MB,Minor,,,547825,178936,51.49005401,0.12787183,,
942528,942528,2008,6,106,B213,MB,Minor,,,548396,178977,51.49027298,0.13610762,,
942529,942529,2008,6,106,B213,MB,Minor,,,550607,178879,51.48880833,0.16788795,,
942532,942532,2019,6,106,C,MCU,Minor,,,549905,177369,51.4754271,0.15714396,,
942533,942533,2009,6,106,C,MCU,Minor,,,550122,175945,51.46257468,0.15966123,,
942534,942534,2008,6,106,U,MCU,Minor,,,552757,177241,51.4735146,0.1981225,,
942535,942535,2009,6,106,U,MCU,Minor,,,547950,173046,51.43709758,0.12720653,,
942537,942537,2019,6,106,U,MCU,Minor,,,551870,177659,51.47750902,0.18554032,,
942538,942538,2008,6,106,U,MCU,Minor,,,545558,174690,51.45248893,0.09349359,,
942539,942539,2009,6,106,U,MCU,Minor,,,548110,173525,51.44135976,0.12970707,,
942540,942540,2019,6,106,U,MCU,Minor,,,549211,175949,51.46285132,0.14655903,,
942541,942541,2019,6,106,U,MCU,Minor,,,549680,178017,51.48130904,0.15418125,,
942542,942542,2008,6,106,U,MCU,Minor,,,545397,175559,51.46033874,0.09153517,,
942543,942543,2019,6,106,U,MCU,Minor,,,546003,175047,51.4555823,0.10004076,,
942545,942545,2019,6,134,B273,MB,Minor,,,531158,170065,51.41444096,-0.11533463,,
942546,942546,2019,6,134,B266,MB,Minor,,,531450,167818,51.39418023,-0.11197042,,
942547,942547,2009,6,134,B243,MB,Minor,,,533332,165111,51.36941448,-0.08595071,,
942548,942548,2008,6,134,B275,MB,Minor,,,533698,162966,51.35005189,-0.08150104,,
942549,942549,2009,6,134,B266,MB,Minor,,,533057,168372,51.39878463,-0.08867857,,
942550,942550,2008,6,134,B276,MB,Minor,,,530340,158648,51.31202467,-0.13127166,,
942551,942551,2019,6,134,B273,MB,Minor,,,531856,169356,51.40790759,-0.10556686,,
942552,942552,2008,6,134,B266,MB,Minor,,,532461,168353,51.39875325,-0.09724791,,
942553,942553,2009,6,134,C,MCU,Minor,,,534495,163585,51.35542661,-0.06982942,,
942554,942554,2008,6,134,C,MCU,Minor,,,530552,158183,51.3077972,-0.12840136,,
942555,942555,2019,6,134,C,MCU,Minor,,,532686,166306,51.38030498,-0.09478012,,
942556,942556,2019,6,134,C,MCU,Minor,,,532129,167347,51.38978995,-0.10239197,,
942557,942557,2009,6,134,C,MCU,Minor,,,532299,163736,51.35729894,-0.10129278,,
942558,942558,2019,6,134,C,MCU,Minor,,,533698,167247,51.38852413,-0.07989324,,
942559,942559,2019,6,134,C,MCU,Minor,,,533301,168725,51.40189955,-0.0850406,,
942560,942560,2019,6,134,C,MCU,Minor,,,536325,165343,51.37078891,-0.04289118,,
942561,942561,2009,6,134,C,MCU,Minor,,,532125,162005,51.34178334,-0.10443222,,
942562,942562,2019,6,134,C,MCU,Minor,,,534075,168222,51.39719694,-0.07411027,,
942563,942563,2009,6,134,C,MCU,Minor,,,532221,170417,51.41735745,-0.09992679,,
942564,942564,2008,6,134,C,MCU,Minor,,,532453,164603,51.36505471,-0.09875992,,
942565,942565,2009,6,134,C,MCU,Minor,,,536450,167109,51.38662881,-0.04041889,,
942566,942566,2019,6,134,C,MCU,Minor,,,532565,159993,51.32359931,-0.09886661,,
942568,942568,2008,6,134,U,MCU,Minor,,,533573,165987,51.37723034,-0.08216189,,
942569,942569,2019,6,134,U,MCU,Minor,,,532404,168764,51.40245999,-0.09791346,,
942570,942570,2008,6,134,U,MCU,Minor,,,531952,168267,51.3980989,-0.1045923,,
942571,942571,2009,6,134,U,MCU,Minor,,,534882,165892,51.376067,-0.06340087,,
942572,942572,2008,6,134,U,MCU,Minor,,,531163,168463,51.40004303,-0.11585479,,
942573,942573,2008,6,134,U,MCU,Minor,,,534244,168425,51.39898116,-0.07160564,,
942574,942574,2008,6,134,U,MCU,Minor,,,530360,169436,51.40897218,-0.12703409,,
942576,942576,2008,6,134,U,MCU,Minor,,,531469,166651,51.38368811,-0.1121296,,
942577,942577,2019,6,134,U,MCU,Minor,,,532496,160716,51.33011303,-0.0995878,,
942579,942579,2009,6,134,U,MCU,Minor,,,529542,161044,51.33373986,-0.1418452,,
942581,942581,2009,6,134,U,MCU,Minor,,,532531,168604,51.40099252,-0.09614856,,
942583,942583,2019,6,134,U,MCU,Minor,,,533527,165590,51.37367339,-0.08297137,,
942584,942584,2019,6,134,U,MCU,Minor,,,533397,170047,51.41375701,-0.08316431,,
942586,942586,2019,6,134,U,MCU,Minor,,,533438,168442,51.39932418,-0.08317866,,
942587,942587,2009,6,134,U,MCU,Minor,,,532925,170739,51.42008657,-0.08968821,,
942588,942588,2019,6,134,U,MCU,Minor,,,536146,166505,51.38127388,-0.04501642,,
942589,942589,2009,6,134,U,MCU,Minor,,,531404,167603,51.39225867,-0.11271082,,
942590,942590,2008,6,134,U,MCU,Minor,,,533377,168747,51.40207938,-0.08394041,,
942591,942591,2019,6,134,U,MCU,Minor,,,533150,167805,51.3936675,-0.08755515,,
942592,942592,2019,6,134,U,MCU,Minor,,,530532,169263,51.4073779,-0.12462609,,
942594,942594,2019,6,147,B455,MB,Minor,,,517796,181057,51.51616451,-0.30372666,,
942595,942595,2019,6,147,B454,MB,Minor,,,515057,178940,51.49770102,-0.34387335,,
942596,942596,2008,6,147,B455,MB,Minor,,,517721,180559,51.51170426,-0.30497328,,
942597,942597,2009,6,147,B455,MB,Minor,,,513750,182415,51.52919819,-0.36157307,,
942598,942598,2019,6,147,B4491,MB,Minor,,,517546,179022,51.49792656,-0.30800594,,
942599,942599,2009,6,147,B455,MB,Minor,,,516478,181979,51.52472402,-0.32240798,,
942600,942600,2019,6,147,B452,MB,Minor,,,516750,179788,51.50497589,-0.31921448,,
942601,942601,2019,6,147,B455,MB,Minor,,,517661,180578,51.51188751,-0.30583116,,
942602,942602,2008,6,147,B456,MB,Minor,,,515937,182872,51.53286123,-0.32990885,,
942604,942604,2019,6,147,U,MCU,Minor,,,520440,179289,51.4997179,-0.26624364,,
942606,942606,2008,6,147,U,MCU,Minor,,,517945,179282,51.50018038,-0.30217374,,
942608,942608,2008,6,147,U,MCU,Minor,,,512932,180281,51.51018197,-0.37404385,,
942610,942610,2019,6,147,U,MCU,Minor,,,516840,179221,51.49986127,-0.31810607,,
942611,942611,2019,6,147,U,MCU,Minor,,,520914,180748,51.51272958,-0.25891826,,
942612,942612,2019,6,147,U,MCU,Minor,,,520983,179049,51.4974451,-0.25850689,,
942613,942613,2009,6,147,U,MCU,Minor,,,512924,180778,51.51465058,-0.37399998,,
942614,942614,2019,6,147,U,MCU,Minor,,,515738,179987,51.50697236,-0.33372381,,
942615,942615,2019,6,147,U,MCU,Minor,,,517757,179158,51.49910504,-0.30492231,,
942616,942616,2008,6,147,U,MCU,Minor,,,516460,178989,51.49785444,-0.32365467,,
942617,942617,2008,6,147,U,MCU,Minor,,,513088,184811,51.55086574,-0.37034376,,
942618,942618,2019,6,147,U,MCU,Minor,,,513457,183946,51.54301738,-0.36530242,,
942619,942619,2019,6,147,U,MCU,Minor,,,515798,181611,51.52155619,-0.33232634,,
942620,942620,2008,6,147,U,MCU,Minor,,,514280,180000,51.50738562,-0.3547186,,
942621,942621,2009,6,147,U,MCU,Minor,,,513880,181120,51.51753273,-0.36011811,,
942622,942622,2008,6,147,U,MCU,Minor,,,516973,179665,51.50382435,-0.31604369,,
942623,942623,2019,6,147,U,MCU,Minor,,,514191,183698,51.54064059,-0.35480263,,
942624,942624,2019,6,147,U,MCU,Minor,,,520355,181735,51.52171945,-0.26663312,,
942625,942625,2009,6,147,U,MCU,Minor,,,516578,179894,51.50596404,-0.32165655,,
942626,942626,2008,6,122,B104,MB,Minor,,,532926,185919,51.55650317,-0.08396302,,
942627,942627,2019,6,122,B114,MB,Minor,,,536320,184651,51.54429915,-0.03552627,,
942628,942628,2019,6,122,B108,MB,Minor,,,533989,183160,51.53145839,-0.06968811,,
942629,942629,2009,6,122,C,MCU,Minor,,,533847,184439,51.54298545,-0.07124816,,
942630,942630,2019,6,122,C,MCU,Minor,,,532831,187001,51.56624892,-0.08492449,,
942631,942631,2019,6,122,C,MCU,Minor,,,533080,187528,51.57092604,-0.08113497,,
942632,942632,2008,6,122,C,MCU,Minor,,,532947,187761,51.57305127,-0.08296488,,
942633,942633,2019,6,122,U,MCU,Minor,,,534054,184536,51.54380795,-0.06822806,,
942634,942634,2008,6,122,U,MCU,Minor,,,531625,186754,51.56431215,-0.10240627,,
942636,942636,2008,6,122,U,MCU,Minor,,,532031,186601,51.56284228,-0.09660973,,
942638,942638,2017,6,122,U,MCU,Minor,,,531765,186780,51.5645131,-0.10037795,,
942639,942639,2019,6,122,U,MCU,Minor,,,534067,183973,51.53874554,-0.06825479,,
942640,942640,2008,6,122,U,MCU,Minor,,,533588,185273,51.55054149,-0.07466463,,
942642,942642,2019,6,185,B461,MB,Minor,,,518799,191376,51.6086965,-0.28579386,,
942643,942643,2019,6,185,C,MCU,Minor,,,514885,188942,51.58763185,-0.34308752,,
942645,942645,2009,6,185,C,MCU,Minor,,,517300,189216,51.58959731,-0.30815269,,
942646,942646,2008,6,185,C,MCU,Minor,,,513726,187798,51.57758457,-0.36018017,,
942647,942647,2009,6,185,U,MCU,Minor,,,516993,192115,51.61571644,-0.31161544,,
942650,942650,2019,6,185,U,MCU,Minor,,,513882,188146,51.58068092,-0.35781707,,
942651,942651,2009,6,185,U,MCU,Minor,,,514830,190113,51.59816792,-0.34349804,,
942652,942652,2019,6,185,U,MCU,Minor,,,515018,188856,51.58683177,-0.34119675,,
942653,942653,2009,6,185,U,MCU,Minor,,,515650,192009,51.61504117,-0.33103918,,
942654,942654,2008,6,185,U,MCU,Minor,,,515675,190177,51.59857031,-0.33128244,,
942655,942655,2009,6,185,U,MCU,Minor,,,520025,190085,51.59683456,-0.26853818,,
942657,942657,2009,6,185,U,MCU,Minor,,,518092,190098,51.59735898,-0.29642866,,
942659,942659,2019,6,185,U,MCU,Minor,,,511207,190779,51.60488069,-0.39557317,,
942660,942660,2019,6,185,U,MCU,Minor,,,514297,190083,51.59800664,-0.35119979,,
942661,942661,2019,6,66,B483,MB,Minor,,,506144,184934,51.55331978,-0.47041832,,
942662,942662,2019,6,66,B469,MB,Minor,,,508639,191484,51.61171784,-0.43242155,,
942663,942663,2009,6,66,B467,MB,Minor,,,505338,184369,51.54839237,-0.48220814,,
942664,942664,2019,6,66,B465,MB,Minor,,,507726,181534,51.52246011,-0.44864973,,
942665,942665,2009,6,66,B466,MB,Minor,,,510831,188993,51.58890184,-0.40156429,,
942666,942666,2008,6,66,B467,MB,Minor,,,505657,184976,51.55378868,-0.4774272,,
942667,942667,2009,6,66,B472,MB,Minor,,,510244,190290,51.60067469,-0.40962676,,
942668,942668,2019,6,66,B466,MB,Minor,,,507867,185525,51.55830513,-0.44539557,,
942669,942669,2009,6,66,B467,MB,Minor,,,506430,185979,51.56265868,-0.46597885,,
942670,942670,2019,6,66,B466,MB,Minor,,,508121,186559,51.56755029,-0.44141537,,
942671,942671,2019,6,66,B467,MB,Minor,,,507683,186360,51.56584543,-0.44779318,,
942672,942672,2019,6,66,C,MCU,Minor,,,511231,188837,51.58742095,-0.39584217,,
942673,942673,2019,6,66,C,MCU,Minor,,,509384,179572,51.50450708,-0.42536961,,
942674,942674,2008,6,66,C,MCU,Minor,,,507075,176842,51.480411,-0.45945222,,
942675,942675,2019,6,66,C,MCU,Minor,,,505907,182156,51.52839468,-0.4746709,,
942676,942676,2019,6,66,C,MCU,Minor,,,509955,187503,51.57568059,-0.41467031,,
942677,942677,2019,6,66,C,MCU,Minor,,,509460,181201,51.51913397,-0.42376973,,
942678,942678,2019,6,66,C,MCU,Minor,,,505923,174692,51.4613022,-0.47667878,,
942680,942680,2008,6,66,C,MCU,Minor,,,509433,181375,51.5207031,-0.42410473,,
942681,942681,2009,6,66,C,MCU,Minor,,,510648,188999,51.58899168,-0.40420289,,
942682,942682,2019,6,66,C,MCU,Minor,,,508195,181757,51.52437484,-0.44182419,,
942683,942683,2008,6,66,C,MCU,Minor,,,510103,186430,51.56600745,-0.41287144,,
942684,942684,2019,6,66,C,MCU,Minor,,,509050,177588,51.48673875,-0.43079236,,
942685,942685,2009,6,66,C,MCU,Minor,,,509671,187180,51.57283268,-0.41886764,,
942686,942686,2008,6,66,C,MCU,Minor,,,509011,178577,51.49563583,-0.43104883,,
942688,942688,2008,6,66,U,MCU,Minor,,,505751,184141,51.54626581,-0.47632267,,
942689,942689,2009,6,66,U,MCU,Minor,,,505680,177703,51.48841216,-0.47927587,,
942690,942690,2008,6,66,U,MCU,Minor,,,510618,186802,51.56925039,-0.40532738,,
942692,942692,2019,6,66,U,MCU,Minor,,,507639,183427,51.5394913,-0.44932501,,
942693,942693,2019,6,66,U,MCU,Minor,,,512069,186134,51.56296004,-0.3846132,,
942694,942694,2019,6,66,U,MCU,Minor,,,509200,178939,51.49885314,-0.42821546,,
942695,942695,2009,6,66,U,MCU,Minor,,,511337,180617,51.51351835,-0.39691251,,
942696,942696,2019,6,66,U,MCU,Minor,,,509652,191676,51.61324777,-0.41773768,,
942697,942697,2009,6,66,U,MCU,Minor,,,508715,179293,51.50212843,-0.43509059,,
942699,942699,2019,6,66,U,MCU,Minor,,,508667,181435,51.52139016,-0.43512233,,
942700,942700,2019,6,66,U,MCU,Minor,,,511470,188588,51.58513569,-0.39247281,,
942701,942701,2009,6,66,U,MCU,Minor,,,509422,182106,51.52727542,-0.42403641,,
942702,942702,2008,6,66,U,MCU,Minor,,,510775,185937,51.56144481,-0.4033355,,
942703,942703,2019,6,66,U,MCU,Minor,,,509996,180382,51.51166872,-0.41630315,,
942704,942704,2019,6,66,U,MCU,Minor,,,510341,189167,51.59056184,-0.40857979,,
942705,942705,2019,6,66,U,MCU,Minor,,,509736,179233,51.5013918,-0.42040541,,
942706,942706,2017,6,66,U,MCU,Minor,,,510209,178905,51.49835158,-0.41369592,,
942707,942707,2009,6,66,U,MCU,Minor,,,510644,185838,51.5605807,-0.40525564,,
942708,942708,2019,6,66,U,MCU,Minor,,,509582,179138,51.50056781,-0.42265268,,
942709,942709,2019,6,66,U,MCU,Minor,,,509426,175890,51.47140381,-0.42590437,,
942710,942710,2008,6,66,U,MCU,Minor,,,505543,190855,51.60665222,-0.47730572,,
942711,942711,2019,6,66,U,MCU,Minor,,,508431,186008,51.56253832,-0.43711435,,
942712,942712,2008,6,66,U,MCU,Minor,,,511404,185642,51.55866954,-0.39435872,,
942714,942714,2019,6,66,U,MCU,Minor,,,511359,181087,51.51773837,-0.39644719,,
942715,942715,2009,6,66,U,MCU,Minor,,,507220,182016,51.52688859,-0.45579384,,
942716,942716,2008,6,66,U,MCU,Minor,,,510492,191000,51.60700776,-0.40582387,,
942717,942717,2009,6,66,U,MCU,Minor,,,507063,182013,51.52689139,-0.458057,,
942718,942718,2008,6,66,U,MCU,Minor,,,510732,182345,51.52916838,-0.40508484,,
942719,942719,2019,6,66,U,MCU,Minor,,,511314,186134,51.56310944,-0.39550078,,
942720,942720,2008,6,66,U,MCU,Minor,,,511583,186435,51.56576179,-0.39152611,,
942721,942721,2019,6,66,U,MCU,Minor,,,509199,183322,51.53824804,-0.42687302,,
942722,942722,2019,6,66,U,MCU,Minor,,,509302,180845,51.51596483,-0.42615627,,
942723,942723,2009,6,66,U,MCU,Minor,,,509512,183097,51.53616513,-0.42243164,,
942724,942724,2008,6,66,U,MCU,Minor,,,510640,190406,51.60163972,-0.40387486,,
942725,942725,2009,6,66,U,MCU,Minor,,,506766,181170,51.51937063,-0.4625912,,
942726,942726,2008,6,107,B224,MB,Minor,,,528914,176116,51.46933553,-0.14538397,,
942727,942727,2019,6,107,B222,MB,Minor,,,532002,175588,51.46387923,-0.10114817,,
942728,942728,2008,6,107,B232,MB,Minor,,,532276,171330,51.42554952,-0.09879595,,
942729,942729,2019,6,107,B222,MB,Minor,,,531918,174555,51.45461543,-0.10274164,,
942730,942730,2008,6,107,C,MCU,Minor,,,532111,176171,51.4690931,-0.09936232,,
942732,942732,2008,6,107,C,MCU,Minor,,,530101,172702,51.43838284,-0.12955821,,
942733,942733,2019,6,107,C,MCU,Minor,,,529144,175122,51.46035016,-0.14243698,,
942734,942734,2019,6,107,C,MCU,Minor,,,531547,176520,51.47236078,-0.10734777,,
942735,942735,2019,6,107,C,MCU,Minor,,,529568,174757,51.45697314,-0.13647072,,
942736,942736,2008,6,107,C,MCU,Minor,,,530586,171136,51.42419789,-0.12316102,,
942738,942738,2008,6,107,U,MCU,Minor,,,532324,175589,51.46381306,-0.09651522,,
942739,942739,2019,6,107,U,MCU,Minor,,,529680,171060,51.42372272,-0.1362123,,
942740,942740,2019,6,107,U,MCU,Minor,,,529658,171651,51.42903906,-0.1363125,,
942741,942741,2019,6,107,U,MCU,Minor,,,530427,175277,51.46144921,-0.12392243,,
942742,942742,2008,6,107,U,MCU,Minor,,,531226,172625,51.43743149,-0.11341034,,
942743,942743,2019,6,107,U,MCU,Minor,,,530881,178382,51.48924842,-0.1162424,,
942744,942744,2008,6,107,U,MCU,Minor,,,529627,175203,51.4609678,-0.13545875,,
942745,942745,2009,6,107,U,MCU,Minor,,,530053,170455,51.41820033,-0.1310723,,
942746,942746,2008,6,107,U,MCU,Minor,,,530779,180016,51.50395642,-0.11710546,,
942747,942747,2009,6,107,U,MCU,Minor,,,531383,176273,51.47017913,-0.10979939,,
942748,942748,2008,6,107,U,MCU,Minor,,,531434,171467,51.42697655,-0.11084883,,
942749,942749,2019,6,107,U,MCU,Minor,,,531775,171202,51.42451589,-0.10604529,,
942750,942750,2008,6,107,U,MCU,Minor,,,529692,176638,51.47384905,-0.13399797,,
942751,942751,2019,6,107,U,MCU,Minor,,,530391,171964,51.43168389,-0.12565968,,
942752,942752,2008,6,107,U,MCU,Minor,,,530813,177247,51.47906417,-0.11764118,,
942753,942753,2019,6,107,U,MCU,Minor,,,529664,172926,51.44049607,-0.13575994,,
942754,942754,2008,6,107,U,MCU,Minor,,,530911,180115,51.50481558,-0.11516795,,
942755,942755,2019,6,104,B212,MB,Minor,,,539880,176643,51.4714687,0.01260242,,
942756,942756,2019,6,104,B236,MB,Minor,,,537530,174913,51.45649773,-0.02188295,,
942757,942757,2009,6,104,B238,MB,Minor,,,535363,173994,51.44876113,-0.0534045,,
942760,942760,2008,6,104,B236,MB,Minor,,,537052,175166,51.45888707,-0.02866052,,
942761,942761,2009,6,104,C,MCU,Minor,,,540302,173547,51.44354359,0.01744765,,
942762,942762,2019,6,104,C,MCU,Minor,,,538385,176185,51.46772011,-0.00908738,,
942763,942763,2019,6,104,C,MCU,Minor,,,536550,174610,51.45401189,-0.03609609,,
942764,942764,2019,6,104,B212,MB,Minor,,,539527,176185,51.4674401,0.00734274,,
942765,942765,2019,6,104,C,MCU,Minor,,,536775,175668,51.46346524,-0.03245104,,
942766,942766,2008,6,104,C,MCU,Minor,,,539454,172847,51.43746239,0.00497829,,
942767,942767,2009,6,104,C,MCU,Minor,,,535016,174093,51.44973362,-0.05835721,,
942768,942768,2008,6,104,C,MCU,Minor,,,539045,176567,51.47099128,0.00055832,,
942769,942769,2019,6,104,U,MCU,Minor,,,536034,173635,51.44537423,-0.04389231,,
942770,942770,2008,6,104,U,MCU,Minor,,,536086,172826,51.43809167,-0.04345518,,
942771,942771,2008,6,104,U,MCU,Minor,,,539387,172018,51.43002931,0.00368909,,
942772,942772,2019,6,104,U,MCU,Minor,,,534865,172050,51.43140995,-0.06130642,,
